ExperimentName,Subject,Session,Age,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Handedness,RandomSeed,RuntimeVersion,RuntimeVersionExpected,Schooling,SessionDate,SessionStartDateTimeUtc,SessionTime,Sex,StudioVersion,Block,Procedure[Block],Running[Block],SubjectLists,SubjectLists.Cycle,SubjectLists.Sample,Trial,BlockList1,BlockList1.Cycle,BlockList1.Sample,CorrectAnswer,Cue,Item,Prime,PrimeCondition,Procedure[Trial],questionmark,RecallResponse.ACC,RecallResponse.CRESP,RecallResponse.DurationError,RecallResponse.OnsetDelay,RecallResponse.OnsetTime,RecallResponse.OnsetToOnsetTime,RecallResponse.RESP,RTImmediate,RecallResponse.RTTime,Running[Trial],TrialList10,TrialList10.Cycle,TrialList10.Sample,ImmediateAccuracy,PrimeIntrusionImmediate,DelayedAccuracy,PrimeIntrusionDelayed,RTDelayed
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,111,,,,boat  ,ROPE,boat  ,bore,Phonological,TrialProc,???????,0,,-999999,7,699154,0,boat{ENTER},932,700086,TrialList10,11,1,51,1,boat,1,0,777
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,64,,,,book  ,TOWER,book  ,bull,Phonological,TrialProc,???????,0,,-999999,7,480481,0,books{ENTER},3576,484057,TrialList10,12,1,4,1,books,1,0,984
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,87,,,,bow   ,SUIT,bow   ,arrow,Semantic,TrialProc,???????,0,,-999999,7,586449,0,bow{ENTER},1127,587576,TrialList10,13,1,27,1,bow,1,0,789
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,103,,,,bulb  ,WARM,bulb  ,light,Semantic,TrialProc,???????,0,,-999999,7,661775,0,bulb{ENTER},1480,663255,TrialList10,14,1,43,1,bulb,1,0,1271
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,85,,,,cake  ,CRUST,cake  ,icing,Semantic,TrialProc,???????,0,,-999999,7,578692,0,cake{ENTER},852,579544,TrialList10,15,1,25,1,cake,1,0,755
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,79,,,,candle,KITCHEN,candle,wick,Semantic,TrialProc,???????,0,,-999999,6,549805,0,candle{ENTER},1355,551160,TrialList10,16,1,19,1,candle,1,0,853
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,118,,,,card  ,QUICK,card  ,credit,Semantic,TrialProc,???????,0,,-999999,6,733239,0,card{ENTER},2959,736198,TrialList10,17,1,58,1,card,1,0,1614
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,109,,,,chair ,FEET,chair ,table,Semantic,TrialProc,???????,0,,-999999,7,690996,0,chair{ENTER},963,691959,TrialList10,18,1,49,1,chair,1,0,1008
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,98,,,,cold  ,JUICE,cold  ,hot,Semantic,TrialProc,???????,0,,-999999,7,637318,0,cold{ENTER},1201,638519,TrialList10,19,1,38,1,cold,1,0,786
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,115,,,,cut   ,BLADE,cut   ,trim,Semantic,TrialProc,???????,0,,-999999,7,719699,0,cut{ENTER},899,720598,TrialList10,20,1,55,1,cut,1,0,743
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,73,,,,dawn  ,LIGHT,dawn  ,dusk,Semantic,TrialProc,???????,0,,-999999,6,523292,0,dawn{ENTER},1180,524472,TrialList10,21,1,13,1,dawn,1,0,936
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,110,,,,day   ,SUN,day   ,night,Semantic,TrialProc,???????,0,,-999999,7,695075,0,day{ENTER},835,695910,TrialList10,22,1,50,1,day,1,0,711
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,113,,,,dirt  ,PLANT,dirt  ,soil,Semantic,TrialProc,???????,0,,-999999,7,709719,0,dirt{ENTER},959,710678,TrialList10,23,1,53,1,dirt,1,0,762
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,99,,,,door  ,HOUSE,door  ,knob,Semantic,TrialProc,???????,0,,-999999,7,641481,0,door{ENTER},1342,642823,TrialList10,24,1,39,1,door,1,0,869
ImmediateRecall500ms,30,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">1.30460683112264E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-08T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall500ms-30-1,59.82,1.0.0.85,1,right,-2010870879,2.0.10.242,2.0.10.242,Senior,8/8/2017,8/8/2017 16:03,11:03:30,female,2.0.10.147,1,S10,SubjectLists,10,2,1,92,,,,fire  ,GARAGE,fire  ,tame,UnSemantic,TrialProc,???????,0,,-999999,7,609518,0,fire{ENTER},1417,610935,TrialList10,25,1,32,1,fire,1,0,619
